"package_id","domain_group_codes","title","publisher","content_scope","canonical_url","acquisition_url","rights_url","license_or_terms","language","jurisdiction","format","offline_method","tier","safety_class","update_class","criticality","breadth","actionability","reproducibility","offline_fit","rights_clarity","language_fit","maintainability","safety_penalty","volatility_penalty","storage_penalty","release_state","acquisition_state","rights_state","content_review_state","offline_open_state","sha256","local_path","retrieved_at","review_due","priority_score","notes"
"SUP-PHY-004","MATH|METH","NIST Technical Note 1297: Evaluating and Expressing Measurement Uncertainty","National Institute of Standards and Technology","Практический источник для групп MATH|METH","https://www.nist.gov/pml/nist-technical-note-1297","https://www.nist.gov/pml/nist-technical-note-1297","https://www.nist.gov/open/copyright-fair-use-and-licensing-statements-srd-data-software-and-technical-series-publications","Foundational uncertainty guide; 1994 publication and not a substitute for current method-specific or accreditation requirements","EN","International/reference","PDF;HTML","Download official PDF and HTML; record edition and page update date","L1","S1_LOW_RISK_HOUSEHOLD","ANNUAL_OR_EDITION","5","4","4","4","4","3","2","3","0","2","1","CANDIDATE","NOT_DOWNLOADED","REQUIRES_ITEM_REVIEW","NOT_REVIEWED","NOT_TESTED","","","","","","[SUPPLEMENTAL_RESEARCH] Foundational uncertainty guide; 1994 publication and not a substitute for current method-specific or accreditation requirements"
"SUP-PHY-005","METH","NIST Handbook 44 current edition","National Institute of Standards and Technology","Практический источник для групп METH","https://www.nist.gov/pml/owm/nist-handbook-44-current-edition","https://www.nist.gov/pml/owm/nist-handbook-44-current-edition","https://www.nist.gov/open/copyright-fair-use-and-licensing-statements-srd-data-software-and-technical-series-publications","US legal-metrology reference only; not Portuguese law; refresh annually and do not use it to self-certify commercial measuring equipment","EN","International/reference","PDF;DOCX","Download current complete PDF plus official section DOCX files and edition metadata","L3","S3_LICENSED_PROFESSIONAL","ANNUAL_OR_EDITION","3","4","3","4","3","3","2","3","4","2","3","CANDIDATE","NOT_DOWNLOADED","REQUIRES_ITEM_REVIEW","NOT_REVIEWED","NOT_TESTED","","","","","","[SUPPLEMENTAL_RESEARCH] US legal-metrology reference only; not Portuguese law; refresh annually and do not use it to self-certify commercial measuring equipment"
"SUP-PHY-006","METH","NIST/SEMATECH e-Handbook of Statistical Methods","National Institute of Standards and Technology","Практический источник для групп METH","https://www.itl.nist.gov/div898/handbook/","https://www.itl.nist.gov/div898/handbook/","https://www.itl.nist.gov/div898/handbook/cd.htm","Official download page explicitly supports making copies; preserve NIST attribution and third-party notices; verify local links and examples","EN","International/reference","HTML;ZIP;PDF;Dataplot source/examples","Use the official downloadable ZIP and chapter PDFs; archive Dataplot examples and local start page","L1","S0_OBSERVE_READ","ANNUAL_OR_EDITION","5","4","4","4","4","3","2","3","0","2","1","CANDIDATE","NOT_DOWNLOADED","REQUIRES_ITEM_REVIEW","NOT_REVIEWED","NOT_TESTED","","","","","","[SUPPLEMENTAL_RESEARCH] Official download page explicitly supports making copies; preserve NIST attribution and third-party notices; verify local links and examples"
"SUP-PHY-007","MATH|METH","JCGM 100: Evaluation of measurement data - Guide to the expression of uncertainty in measurement","Joint Committee for Guides in Metrology via BIPM","Практический источник для групп MATH|METH","https://www.bipm.org/documents/20126/2071204/JCGM_100_2008_E.pdf","https://www.bipm.org/documents/20126/2071204/JCGM_100_2008_E.pdf","https://www.bipm.org/documents/20126/2071204/JCGM_100_2008_E.pdf","Free official download but JCGM copyright notice restricts reproduction rebranding public issue sale broadcast and online use; redistribution or translation requires BIPM permission","EN","International/reference","PDF","Keep a private license-controlled copy of the official PDF; no repackaging translation or public mirror","L4","S3_LICENSED_PROFESSIONAL","ANNUAL_OR_EDITION","3","4","3","4","2","1","2","3","4","2","5","CANDIDATE","NOT_DOWNLOADED","REFERENCE_ONLY_NO_COPY","NOT_REVIEWED","NOT_TESTED","","","","","","[SUPPLEMENTAL_RESEARCH] Free official download but JCGM copyright notice restricts reproduction rebranding public issue sale broadcast and online use; redistribution or translation requires BIPM permission"
"SUP-PHY-008","MATH|METH","JCGM 200: International vocabulary of metrology","Joint Committee for Guides in Metrology via BIPM","Практический источник для групп MATH|METH","https://www.bipm.org/en/doi/10.59161/jcgm200-2012","https://www.bipm.org/en/doi/10.59161/jcgm200-2012","https://www.bipm.org/documents/20126/2071204/JCGM_200_2012.pdf","Same restrictive JCGM copyright family as GUM; do not translate redistribute or expose through a public corpus without permission","EN;FR","International/reference","PDF","Keep official PDF in a private license-controlled reference vault with DOI metadata","L4","S0_OBSERVE_READ","ANNUAL_OR_EDITION","3","4","3","4","2","1","2","3","0","2","5","CANDIDATE","NOT_DOWNLOADED","REFERENCE_ONLY_NO_COPY","NOT_REVIEWED","NOT_TESTED","","","","","","[SUPPLEMENTAL_RESEARCH] Same restrictive JCGM copyright family as GUM; do not translate redistribute or expose through a public corpus without permission"
"SUP-PHY-009","PORT","Portuguese SI information and official Luso-Brazilian translation shelf","Instituto Português da Qualidade","Практический источник для групп PORT","https://www.ipq.pt/metrologia/sistema-internacional-de-unidades/","https://www.ipq.pt/metrologia/sistema-internacional-de-unidades/","https://www.ipq.pt/normalizacao/normas/direitos-de-propriedade-intelectual/","Portuguese terminology is valuable; the IPQ standards copyright page is restrictive and may not govern every SI translation identically; fail closed on each file's notice","PT","Portugal/EU","HTML;PDF when linked","Archive the official IPQ page and only the exact linked PDF after item-level rights review","L1","S0_OBSERVE_READ","ANNUAL_OR_EDITION","5","4","4","4","4","1","4","3","0","2","1","CANDIDATE","NOT_DOWNLOADED","REFERENCE_ONLY_NO_COPY","NOT_REVIEWED","NOT_TESTED","","","","","","[SUPPLEMENTAL_RESEARCH] Portuguese terminology is valuable; the IPQ standards copyright page is restrictive and may not govern every SI translation identically; fail closed on each file's notice"
"SUP-PHY-010","PHYS|EDU","University Physics Volume 1","OpenStax at Rice University","Практический источник для групп PHYS|EDU","https://openstax.org/details/books/university-physics-volume-1","https://openstax.org/details/books/university-physics-volume-1","https://help.openstax.org/s/article/Licensing-information-of-OpenStax-textbooks","Mechanics fluids waves and measurement; current OpenStax licensing page states CC BY-NC-SA 4.0; freeze title-specific notice and exclude third-party/logo material","EN","International/reference","PDF;HTML","Download the official PDF; preserve per-title license notice attribution and canonical link; optional static HTML capture only if permitted","L1","S1_LOW_RISK_HOUSEHOLD","ANNUAL_OR_EDITION","5","4","4","4","4","3","2","3","0","2","1","CANDIDATE","NOT_DOWNLOADED","REQUIRES_ITEM_REVIEW","NOT_REVIEWED","NOT_TESTED","","","","","","[SUPPLEMENTAL_RESEARCH] Mechanics fluids waves and measurement; current OpenStax licensing page states CC BY-NC-SA 4.0; freeze title-specific notice and exclude third-party/logo material"
"SUP-PHY-011","PHYS|EDU","University Physics Volume 2","OpenStax at Rice University","Практический источник для групп PHYS|EDU","https://openstax.org/details/books/university-physics-volume-2","https://openstax.org/details/books/university-physics-volume-2","https://help.openstax.org/s/article/Licensing-information-of-OpenStax-textbooks","Thermodynamics electricity and magnetism; restrict practical activation to low-voltage current-limited work; title-specific license and any AI-use notice must be preserved","EN","International/reference","PDF;HTML","Download official PDF with license and attribution files","L1","S1_LOW_RISK_HOUSEHOLD","ANNUAL_OR_EDITION","5","4","4","4","4","1","2","3","0","2","1","CANDIDATE","NOT_DOWNLOADED","REFERENCE_ONLY_NO_COPY","NOT_REVIEWED","NOT_TESTED","","","","","","[SUPPLEMENTAL_RESEARCH] Thermodynamics electricity and magnetism; restrict practical activation to low-voltage current-limited work; title-specific license and any AI-use notice must be preserved"
"SUP-PHY-012","CHEM|EDU","Chemistry 2e","OpenStax at Rice University","Практический источник для групп CHEM|EDU","https://openstax.org/details/books/chemistry-2e","https://openstax.org/details/books/chemistry-2e","https://openstax.org/books/chemistry-2e/pages/preface","Current preface identifies CC BY-NC-SA 4.0; archive for theory and hazard literacy only; quarantine reactive synthesis gas pressure energetic and unknown-mixing procedures","EN","International/reference","PDF;HTML","Download official PDF plus preface/license snapshot","L1","S4_REFERENCE_ONLY_PROHIBITED_HOUSEHOLD","ANNUAL_OR_EDITION","5","4","4","4","4","3","2","3","5","2","1","CANDIDATE","NOT_DOWNLOADED","REQUIRES_ITEM_REVIEW","NOT_REVIEWED","NOT_TESTED","","","","","","[SUPPLEMENTAL_RESEARCH] Current preface identifies CC BY-NC-SA 4.0; archive for theory and hazard literacy only; quarantine reactive synthesis gas pressure energetic and unknown-mixing procedures"
"SUP-PHY-013","MATH|METH|EDU","Algebra and Trigonometry 2e","OpenStax at Rice University","Практический источник для групп MATH|METH|EDU","https://openstax.org/details/books/algebra-and-trigonometry-2e","https://openstax.org/details/books/algebra-and-trigonometry-2e","https://help.openstax.org/s/article/Licensing-information-of-OpenStax-textbooks","Foundation for surveying circuits mechanics and dimensional calculation; current global licensing page says CC BY-NC-SA 4.0 but keep the exact title notice","EN","International/reference","PDF;HTML","Download official PDF with title license and attribution manifest","L1","S0_OBSERVE_READ","ANNUAL_OR_EDITION","5","4","4","4","4","3","2","3","0","2","1","CANDIDATE","NOT_DOWNLOADED","REQUIRES_ITEM_REVIEW","NOT_REVIEWED","NOT_TESTED","","","","","","[SUPPLEMENTAL_RESEARCH] Foundation for surveying circuits mechanics and dimensional calculation; current global licensing page says CC BY-NC-SA 4.0 but keep the exact title notice"
"SUP-PHY-014","MATH|METH|EDU","Introductory Statistics 2e","OpenStax at Rice University","Практический источник для групп MATH|METH|EDU","https://openstax.org/details/books/introductory-statistics-2e","https://openstax.org/details/books/introductory-statistics-2e","https://help.openstax.org/s/article/Licensing-information-of-OpenStax-textbooks","Use for experimental records control charts and uncertainty intuition; not a substitute for method-specific metrology guidance","EN","International/reference","PDF;HTML","Download official PDF with title license and attribution manifest","L1","S0_OBSERVE_READ","ANNUAL_OR_EDITION","5","4","4","4","4","3","2","3","0","2","1","CANDIDATE","NOT_DOWNLOADED","REQUIRES_ITEM_REVIEW","NOT_REVIEWED","NOT_TESTED","","","","","","[SUPPLEMENTAL_RESEARCH] Use for experimental records control charts and uncertainty intuition; not a substitute for method-specific metrology guidance"
"SUP-PHY-015","PHYS","8.01SC Classical Mechanics","MIT OpenCourseWare","Практический источник для групп PHYS","https://ocw.mit.edu/courses/8-01sc-classical-mechanics-fall-2016/","https://ocw.mit.edu/courses/8-01sc-classical-mechanics-fall-2016/","https://ocw.mit.edu/pages/privacy-and-terms-of-use/","MIT OCW material is generally CC BY-NC-SA 4.0 but third-party components are excluded; videos increase preservation cost; practicals require low-energy review","EN","International/reference","Course ZIP;HTML;PDF;video;transcripts","Use the official Download Course package; retain license attribution and third-party-exclusion inventory","L2","S1_LOW_RISK_HOUSEHOLD","ANNUAL_OR_EDITION","4","4","3","4","4","3","2","3","0","2","1","CANDIDATE","NOT_DOWNLOADED","REQUIRES_ITEM_REVIEW","NOT_REVIEWED","NOT_TESTED","","","","","","[SUPPLEMENTAL_RESEARCH] MIT OCW material is generally CC BY-NC-SA 4.0 but third-party components are excluded; videos increase preservation cost; practicals require low-energy review"
"SUP-PHY-016","PHYS","8.02 Physics II: Electricity and Magnetism","MIT OpenCourseWare","Практический источник для групп PHYS","https://ocw.mit.edu/courses/8-02-physics-ii-electricity-and-magnetism-spring-2007/","https://ocw.mit.edu/courses/8-02-physics-ii-electricity-and-magnetism-spring-2007/","https://ocw.mit.edu/pages/privacy-and-terms-of-use/","Theory and problems are suitable; enable only extra-low-voltage current-limited demonstrations; mains high voltage and charged high-energy capacitors are denied","EN","International/reference","Course ZIP;HTML;PDF;video","Use official Download Course ZIP and keep third-party audit","L2","S3_LICENSED_PROFESSIONAL","ANNUAL_OR_EDITION","4","4","3","4","4","3","2","3","4","2","1","CANDIDATE","NOT_DOWNLOADED","REQUIRES_ITEM_REVIEW","NOT_REVIEWED","NOT_TESTED","","","","","","[SUPPLEMENTAL_RESEARCH] Theory and problems are suitable; enable only extra-low-voltage current-limited demonstrations; mains high voltage and charged high-energy capacitors are denied"
"SUP-PHY-017","CHEM","5.111SC Principles of Chemical Science","MIT OpenCourseWare","Практический источник для групп CHEM","https://ocw.mit.edu/courses/5-111sc-principles-of-chemical-science-fall-2014/","https://ocw.mit.edu/courses/5-111sc-principles-of-chemical-science-fall-2014/","https://ocw.mit.edu/pages/privacy-and-terms-of-use/","Retain lectures and problem sets; do not activate wet-lab synthesis heating pressure toxic gas energetic or unknown-reagent procedures outside an accredited laboratory","EN","International/reference","Course ZIP;HTML;PDF;video","Use official Download Course ZIP; preserve license exceptions and safety quarantine tags","L2","S4_REFERENCE_ONLY_PROHIBITED_HOUSEHOLD","ANNUAL_OR_EDITION","4","4","3","4","4","3","2","3","5","2","1","CANDIDATE","NOT_DOWNLOADED","REQUIRES_ITEM_REVIEW","NOT_REVIEWED","NOT_TESTED","","","","","","[SUPPLEMENTAL_RESEARCH] Retain lectures and problem sets; do not activate wet-lab synthesis heating pressure toxic gas energetic or unknown-reagent procedures outside an accredited laboratory"
