"edge_id","from_node_id","to_node_id","edge_role","alternative_group","minimum_required_count","service_level","applicable_if","rationale","review_state","release_gate","release_version"
"EDGE-TD-FERTILIZERS-009","TD-FERTILIZERS","TD-FERT-STORAGE","CONDITIONAL","","","SL3","applicable_profile_site_or_qualified_role_required","Generated provisional semantics; human domain review required","PROVISIONAL_AUTO_REVIEW_REQUIRED","DENY","0.5-draft"
"EDGE-TD-FERTILIZERS-010","TD-FERTILIZERS","TD-FERT-INDUSTRIAL-N","HAZARD_ONLY","","","SL1","not_an_operational_prerequisite","Generated provisional semantics; human domain review required","PROVISIONAL_AUTO_REVIEW_REQUIRED","DENY","0.5-draft"
"EDGE-TD-FERTILIZERS-011","TD-FERTILIZERS","TD-FERT-PHOSPHATE-POTASH","HAZARD_ONLY","","","SL1","not_an_operational_prerequisite","Generated provisional semantics; human domain review required","PROVISIONAL_AUTO_REVIEW_REQUIRED","DENY","0.5-draft"
"EDGE-TD-FERTILIZERS-012","TD-FERTILIZERS","TD-FERT-BIOLOGICAL","HAZARD_ONLY","","","SL1","not_an_operational_prerequisite","Generated provisional semantics; human domain review required","PROVISIONAL_AUTO_REVIEW_REQUIRED","DENY","0.5-draft"
"EDGE-TD-FERTILIZERS-013","TD-FERTILIZERS","TD-FERT-CROP-REMOVAL","REQUIRED","","","SL3","","Generated provisional semantics; human domain review required","PROVISIONAL_AUTO_REVIEW_REQUIRED","DENY","0.5-draft"
"EDGE-TD-FERTILIZERS-014","TD-FERTILIZERS","TD-FERT-LEGUMES","ALTERNATIVE","FERTILITY_STRATEGY","1","SL3","select_at_least_one_verified_path_for_applicable_service","Generated provisional semantics; human domain review required","PROVISIONAL_AUTO_REVIEW_REQUIRED","DENY","0.5-draft"
"EDGE-TD-FERTILIZERS-015","TD-FERTILIZERS","TD-FERT-RESIDUES","ALTERNATIVE","FERTILITY_STRATEGY","1","SL3","select_at_least_one_verified_path_for_applicable_service","Generated provisional semantics; human domain review required","PROVISIONAL_AUTO_REVIEW_REQUIRED","DENY","0.5-draft"
"EDGE-TD-FERTILIZERS-016","TD-FERTILIZERS","TD-FERT-LABELED","ALTERNATIVE","FERTILITY_STRATEGY","1","SL3","select_at_least_one_verified_path_for_applicable_service","Generated provisional semantics; human domain review required","PROVISIONAL_AUTO_REVIEW_REQUIRED","DENY","0.5-draft"
"EDGE-TD-FERTILIZERS-017","TD-FERTILIZERS","TD-FERT-MICRONUTRIENTS","CONDITIONAL","","","SL3","applicable_profile_site_or_qualified_role_required","Generated provisional semantics; human domain review required","PROVISIONAL_AUTO_REVIEW_REQUIRED","DENY","0.5-draft"
"EDGE-TD-FERTILIZERS-018","TD-FERTILIZERS","TD-FERT-RUNOFF","REQUIRED","","","SL3","","Generated provisional semantics; human domain review required","PROVISIONAL_AUTO_REVIEW_REQUIRED","DENY","0.5-draft"
"EDGE-TD-FERTILIZERS-019","TD-FERTILIZERS","TD-FERT-TRACEABILITY","REQUIRED","","","SL3","","Generated provisional semantics; human domain review required","PROVISIONAL_AUTO_REVIEW_REQUIRED","DENY","0.5-draft"
"EDGE-TD-FERT-NUTRIENT-BUDGET-001","TD-FERT-NUTRIENT-BUDGET","TD-FOOD-SITE","REQUIRED","","","SL3","","Generated provisional semantics; human domain review required","PROVISIONAL_AUTO_REVIEW_REQUIRED","DENY","0.5-draft"
"EDGE-TD-FERT-NUTRIENT-BUDGET-002","TD-FERT-NUTRIENT-BUDGET","TD-BASE-METROLOGY","REQUIRED","","","SL3","","Generated provisional semantics; human domain review required","PROVISIONAL_AUTO_REVIEW_REQUIRED","DENY","0.5-draft"
"EDGE-TD-FERT-CROP-ROTATION-001","TD-FERT-CROP-ROTATION","TD-CROP-PLAN","REQUIRED","","","SL3","","Generated provisional semantics; human domain review required","PROVISIONAL_AUTO_REVIEW_REQUIRED","DENY","0.5-draft"
"EDGE-TD-FERT-CROP-ROTATION-002","TD-FERT-CROP-ROTATION","TD-FERT-NUTRIENT-BUDGET","REQUIRED","","","SL3","","Generated provisional semantics; human domain review required","PROVISIONAL_AUTO_REVIEW_REQUIRED","DENY","0.5-draft"
"EDGE-TD-FERT-COMPOST-001","TD-FERT-COMPOST","TD-BASE-SITE","REQUIRED","","","SL1","","Generated provisional semantics; human domain review required","PROVISIONAL_AUTO_REVIEW_REQUIRED","DENY","0.5-draft"
"EDGE-TD-FERT-COMPOST-002","TD-FERT-COMPOST","TD-BASE-MATERIALS","REQUIRED","","","SL3","","Generated provisional semantics; human domain review required","PROVISIONAL_AUTO_REVIEW_REQUIRED","DENY","0.5-draft"
"EDGE-TD-FERT-COMPOST-003","TD-FERT-COMPOST","TD-FERT-NUTRIENT-BUDGET","REQUIRED","","","SL3","","Generated provisional semantics; human domain review required","PROVISIONAL_AUTO_REVIEW_REQUIRED","DENY","0.5-draft"
"EDGE-TD-FERT-MANURE-001","TD-FERT-MANURE","TD-BASE-SITE","REQUIRED","","","SL1","","Generated provisional semantics; human domain review required","PROVISIONAL_AUTO_REVIEW_REQUIRED","DENY","0.5-draft"
"EDGE-TD-FERT-MANURE-002","TD-FERT-MANURE","TD-FERT-NUTRIENT-BUDGET","REQUIRED","","","SL3","","Generated provisional semantics; human domain review required","PROVISIONAL_AUTO_REVIEW_REQUIRED","DENY","0.5-draft"
"EDGE-TD-FERT-MANURE-003","TD-FERT-MANURE","TD-BASE-SAFETY","REQUIRED","","","SL1","","Generated provisional semantics; human domain review required","PROVISIONAL_AUTO_REVIEW_REQUIRED","DENY","0.5-draft"
"EDGE-TD-FERT-HUMAN-WASTE-001","TD-FERT-HUMAN-WASTE","TD-BASE-SAFETY","REQUIRED","","","SL1","","Generated provisional semantics; human domain review required","PROVISIONAL_AUTO_REVIEW_REQUIRED","DENY","0.5-draft"
"EDGE-TD-FERT-HUMAN-WASTE-002","TD-FERT-HUMAN-WASTE","TD-SANITATION","REQUIRED","","","SL2","","Generated provisional semantics; human domain review required","PROVISIONAL_AUTO_REVIEW_REQUIRED","DENY","0.5-draft"
"EDGE-TD-FERT-ASH-001","TD-FERT-ASH","TD-FUEL-SOLID","REQUIRED","","","SL3","","Generated provisional semantics; human domain review required","PROVISIONAL_AUTO_REVIEW_REQUIRED","DENY","0.5-draft"
"EDGE-TD-FERT-ASH-002","TD-FERT-ASH","TD-FERT-NUTRIENT-BUDGET","REQUIRED","","","SL3","","Generated provisional semantics; human domain review required","PROVISIONAL_AUTO_REVIEW_REQUIRED","DENY","0.5-draft"
"EDGE-TD-FERT-ASH-003","TD-FERT-ASH","TD-BASE-MATERIALS","REQUIRED","","","SL3","","Generated provisional semantics; human domain review required","PROVISIONAL_AUTO_REVIEW_REQUIRED","DENY","0.5-draft"
"EDGE-TD-FERT-LIME-USE-001","TD-FERT-LIME-USE","TD-FERT-NUTRIENT-BUDGET","REQUIRED","","","SL3","","Generated provisional semantics; human domain review required","PROVISIONAL_AUTO_REVIEW_REQUIRED","DENY","0.5-draft"
"EDGE-TD-FERT-LIME-USE-002","TD-FERT-LIME-USE","TD-BASE-MATERIALS","REQUIRED","","","SL3","","Generated provisional semantics; human domain review required","PROVISIONAL_AUTO_REVIEW_REQUIRED","DENY","0.5-draft"
"EDGE-TD-FERT-LIME-MAKING-001","TD-FERT-LIME-MAKING","TD-BASE-SAFETY","REQUIRED","","","SL1","","Generated provisional semantics; human domain review required","PROVISIONAL_AUTO_REVIEW_REQUIRED","DENY","0.5-draft"
"EDGE-TD-FERT-STORAGE-001","TD-FERT-STORAGE","TD-BASE-SITE","REQUIRED","","","SL1","","Generated provisional semantics; human domain review required","PROVISIONAL_AUTO_REVIEW_REQUIRED","DENY","0.5-draft"
"EDGE-TD-FERT-STORAGE-002","TD-FERT-STORAGE","TD-BASE-MATERIALS","REQUIRED","","","SL3","","Generated provisional semantics; human domain review required","PROVISIONAL_AUTO_REVIEW_REQUIRED","DENY","0.5-draft"
"EDGE-TD-FERT-STORAGE-003","TD-FERT-STORAGE","TD-FERT-NUTRIENT-BUDGET","REQUIRED","","","SL3","","Generated provisional semantics; human domain review required","PROVISIONAL_AUTO_REVIEW_REQUIRED","DENY","0.5-draft"
"EDGE-TD-FERT-INDUSTRIAL-N-001","TD-FERT-INDUSTRIAL-N","TD-BASE-SAFETY","REQUIRED","","","SL1","","Generated provisional semantics; human domain review required","PROVISIONAL_AUTO_REVIEW_REQUIRED","DENY","0.5-draft"
"EDGE-TD-FERT-PHOSPHATE-POTASH-001","TD-FERT-PHOSPHATE-POTASH","TD-BASE-SAFETY","REQUIRED","","","SL1","","Generated provisional semantics; human domain review required","PROVISIONAL_AUTO_REVIEW_REQUIRED","DENY","0.5-draft"
"EDGE-TD-FERT-PHOSPHATE-POTASH-002","TD-FERT-PHOSPHATE-POTASH","TD-FERT-NUTRIENT-BUDGET","REQUIRED","","","SL3","","Generated provisional semantics; human domain review required","PROVISIONAL_AUTO_REVIEW_REQUIRED","DENY","0.5-draft"
"EDGE-TD-FERT-BIOLOGICAL-001","TD-FERT-BIOLOGICAL","TD-BASE-SAFETY","REQUIRED","","","SL1","","Generated provisional semantics; human domain review required","PROVISIONAL_AUTO_REVIEW_REQUIRED","DENY","0.5-draft"
"EDGE-TD-PEOPLE-PROFILE-001","TD-PEOPLE-PROFILE","TD-BASE-SAFETY","REQUIRED","","","SL1","","Generated provisional semantics; human domain review required","PROVISIONAL_AUTO_REVIEW_REQUIRED","DENY","0.5-draft"
"EDGE-TD-PEOPLE-PROFILE-002","TD-PEOPLE-PROFILE","TD-BASE-SITE","REQUIRED","","","SL1","","Generated provisional semantics; human domain review required","PROVISIONAL_AUTO_REVIEW_REQUIRED","DENY","0.5-draft"
"EDGE-TD-PEOPLE-PROFILE-003","TD-PEOPLE-PROFILE","TD-BASE-INVENTORY","REQUIRED","","","SL1","","Generated provisional semantics; human domain review required","PROVISIONAL_AUTO_REVIEW_REQUIRED","DENY","0.5-draft"
"EDGE-TD-PEOPLE-MEDICAL-001","TD-PEOPLE-MEDICAL","TD-BASE-SAFETY","REQUIRED","","","SL1","","Generated provisional semantics; human domain review required","PROVISIONAL_AUTO_REVIEW_REQUIRED","DENY","0.5-draft"
"EDGE-TD-PEOPLE-MEDICAL-002","TD-PEOPLE-MEDICAL","TD-BASE-SITE","REQUIRED","","","SL1","","Generated provisional semantics; human domain review required","PROVISIONAL_AUTO_REVIEW_REQUIRED","DENY","0.5-draft"
"EDGE-TD-PEOPLE-MEDICAL-003","TD-PEOPLE-MEDICAL","TD-BASE-INVENTORY","REQUIRED","","","SL1","","Generated provisional semantics; human domain review required","PROVISIONAL_AUTO_REVIEW_REQUIRED","DENY","0.5-draft"
"EDGE-TD-PEOPLE-AGE-MASS-001","TD-PEOPLE-AGE-MASS","TD-BASE-SAFETY","REQUIRED","","","SL1","","Generated provisional semantics; human domain review required","PROVISIONAL_AUTO_REVIEW_REQUIRED","DENY","0.5-draft"
"EDGE-TD-PEOPLE-AGE-MASS-002","TD-PEOPLE-AGE-MASS","TD-BASE-SITE","REQUIRED","","","SL1","","Generated provisional semantics; human domain review required","PROVISIONAL_AUTO_REVIEW_REQUIRED","DENY","0.5-draft"
"EDGE-TD-PEOPLE-AGE-MASS-003","TD-PEOPLE-AGE-MASS","TD-BASE-INVENTORY","REQUIRED","","","SL1","","Generated provisional semantics; human domain review required","PROVISIONAL_AUTO_REVIEW_REQUIRED","DENY","0.5-draft"
"EDGE-TD-PEOPLE-PREGNANCY-001","TD-PEOPLE-PREGNANCY","TD-BASE-SAFETY","REQUIRED","","","SL1","","Generated provisional semantics; human domain review required","PROVISIONAL_AUTO_REVIEW_REQUIRED","DENY","0.5-draft"
"EDGE-TD-PEOPLE-PREGNANCY-002","TD-PEOPLE-PREGNANCY","TD-BASE-SITE","REQUIRED","","","SL1","","Generated provisional semantics; human domain review required","PROVISIONAL_AUTO_REVIEW_REQUIRED","DENY","0.5-draft"
"EDGE-TD-PEOPLE-PREGNANCY-003","TD-PEOPLE-PREGNANCY","TD-BASE-INVENTORY","REQUIRED","","","SL1","","Generated provisional semantics; human domain review required","PROVISIONAL_AUTO_REVIEW_REQUIRED","DENY","0.5-draft"
"EDGE-TD-PEOPLE-CHILD-001","TD-PEOPLE-CHILD","TD-BASE-SAFETY","REQUIRED","","","SL1","","Generated provisional semantics; human domain review required","PROVISIONAL_AUTO_REVIEW_REQUIRED","DENY","0.5-draft"
"EDGE-TD-PEOPLE-CHILD-002","TD-PEOPLE-CHILD","TD-BASE-SITE","REQUIRED","","","SL1","","Generated provisional semantics; human domain review required","PROVISIONAL_AUTO_REVIEW_REQUIRED","DENY","0.5-draft"
"EDGE-TD-PEOPLE-CHILD-003","TD-PEOPLE-CHILD","TD-BASE-INVENTORY","REQUIRED","","","SL1","","Generated provisional semantics; human domain review required","PROVISIONAL_AUTO_REVIEW_REQUIRED","DENY","0.5-draft"
"EDGE-TD-PEOPLE-ELDER-001","TD-PEOPLE-ELDER","TD-BASE-SAFETY","REQUIRED","","","SL1","","Generated provisional semantics; human domain review required","PROVISIONAL_AUTO_REVIEW_REQUIRED","DENY","0.5-draft"
"EDGE-TD-PEOPLE-ELDER-002","TD-PEOPLE-ELDER","TD-BASE-SITE","REQUIRED","","","SL1","","Generated provisional semantics; human domain review required","PROVISIONAL_AUTO_REVIEW_REQUIRED","DENY","0.5-draft"
"EDGE-TD-PEOPLE-ELDER-003","TD-PEOPLE-ELDER","TD-BASE-INVENTORY","REQUIRED","","","SL1","","Generated provisional semantics; human domain review required","PROVISIONAL_AUTO_REVIEW_REQUIRED","DENY","0.5-draft"
"EDGE-TD-PEOPLE-ACCESS-001","TD-PEOPLE-ACCESS","TD-BASE-SAFETY","REQUIRED","","","SL1","","Generated provisional semantics; human domain review required","PROVISIONAL_AUTO_REVIEW_REQUIRED","DENY","0.5-draft"
"EDGE-TD-PEOPLE-ACCESS-002","TD-PEOPLE-ACCESS","TD-BASE-SITE","REQUIRED","","","SL1","","Generated provisional semantics; human domain review required","PROVISIONAL_AUTO_REVIEW_REQUIRED","DENY","0.5-draft"
"EDGE-TD-PEOPLE-ACCESS-003","TD-PEOPLE-ACCESS","TD-BASE-INVENTORY","REQUIRED","","","SL1","","Generated provisional semantics; human domain review required","PROVISIONAL_AUTO_REVIEW_REQUIRED","DENY","0.5-draft"
"EDGE-TD-PEOPLE-LANGUAGE-001","TD-PEOPLE-LANGUAGE","TD-BASE-SAFETY","REQUIRED","","","SL1","","Generated provisional semantics; human domain review required","PROVISIONAL_AUTO_REVIEW_REQUIRED","DENY","0.5-draft"
"EDGE-TD-PEOPLE-LANGUAGE-002","TD-PEOPLE-LANGUAGE","TD-BASE-SITE","REQUIRED","","","SL1","","Generated provisional semantics; human domain review required","PROVISIONAL_AUTO_REVIEW_REQUIRED","DENY","0.5-draft"
"EDGE-TD-PEOPLE-LANGUAGE-003","TD-PEOPLE-LANGUAGE","TD-BASE-INVENTORY","REQUIRED","","","SL1","","Generated provisional semantics; human domain review required","PROVISIONAL_AUTO_REVIEW_REQUIRED","DENY","0.5-draft"
"EDGE-TD-PEOPLE-CARE-DEPS-001","TD-PEOPLE-CARE-DEPS","TD-BASE-SAFETY","REQUIRED","","","SL1","","Generated provisional semantics; human domain review required","PROVISIONAL_AUTO_REVIEW_REQUIRED","DENY","0.5-draft"
"EDGE-TD-PEOPLE-CARE-DEPS-002","TD-PEOPLE-CARE-DEPS","TD-BASE-SITE","REQUIRED","","","SL1","","Generated provisional semantics; human domain review required","PROVISIONAL_AUTO_REVIEW_REQUIRED","DENY","0.5-draft"
"EDGE-TD-PEOPLE-CARE-DEPS-003","TD-PEOPLE-CARE-DEPS","TD-BASE-INVENTORY","REQUIRED","","","SL1","","Generated provisional semantics; human domain review required","PROVISIONAL_AUTO_REVIEW_REQUIRED","DENY","0.5-draft"
"EDGE-TD-PEOPLE-ANIMALS-001","TD-PEOPLE-ANIMALS","TD-BASE-SAFETY","REQUIRED","","","SL1","","Generated provisional semantics; human domain review required","PROVISIONAL_AUTO_REVIEW_REQUIRED","DENY","0.5-draft"
"EDGE-TD-PEOPLE-ANIMALS-002","TD-PEOPLE-ANIMALS","TD-BASE-SITE","REQUIRED","","","SL1","","Generated provisional semantics; human domain review required","PROVISIONAL_AUTO_REVIEW_REQUIRED","DENY","0.5-draft"
"EDGE-TD-PEOPLE-ANIMALS-003","TD-PEOPLE-ANIMALS","TD-BASE-INVENTORY","REQUIRED","","","SL1","","Generated provisional semantics; human domain review required","PROVISIONAL_AUTO_REVIEW_REQUIRED","DENY","0.5-draft"
"EDGE-TD-PEOPLE-CONSENT-001","TD-PEOPLE-CONSENT","TD-BASE-SAFETY","REQUIRED","","","SL1","","Generated provisional semantics; human domain review required","PROVISIONAL_AUTO_REVIEW_REQUIRED","DENY","0.5-draft"
"EDGE-TD-PEOPLE-CONSENT-002","TD-PEOPLE-CONSENT","TD-BASE-SITE","REQUIRED","","","SL1","","Generated provisional semantics; human domain review required","PROVISIONAL_AUTO_REVIEW_REQUIRED","DENY","0.5-draft"
"EDGE-TD-PEOPLE-CONSENT-003","TD-PEOPLE-CONSENT","TD-BASE-INVENTORY","REQUIRED","","","SL1","","Generated provisional semantics; human domain review required","PROVISIONAL_AUTO_REVIEW_REQUIRED","DENY","0.5-draft"
"EDGE-TD-PEOPLE-CAPACITY-001","TD-PEOPLE-CAPACITY","TD-BASE-SAFETY","REQUIRED","","","SL1","","Generated provisional semantics; human domain review required","PROVISIONAL_AUTO_REVIEW_REQUIRED","DENY","0.5-draft"
"EDGE-TD-PEOPLE-CAPACITY-002","TD-PEOPLE-CAPACITY","TD-BASE-SITE","REQUIRED","","","SL1","","Generated provisional semantics; human domain review required","PROVISIONAL_AUTO_REVIEW_REQUIRED","DENY","0.5-draft"
"EDGE-TD-PEOPLE-CAPACITY-003","TD-PEOPLE-CAPACITY","TD-BASE-INVENTORY","REQUIRED","","","SL1","","Generated provisional semantics; human domain review required","PROVISIONAL_AUTO_REVIEW_REQUIRED","DENY","0.5-draft"
"EDGE-TD-PEOPLE-SINGLE-POINT-001","TD-PEOPLE-SINGLE-POINT","TD-BASE-SAFETY","REQUIRED","","","SL1","","Generated provisional semantics; human domain review required","PROVISIONAL_AUTO_REVIEW_REQUIRED","DENY","0.5-draft"
"EDGE-TD-PEOPLE-SINGLE-POINT-002","TD-PEOPLE-SINGLE-POINT","TD-BASE-SITE","REQUIRED","","","SL1","","Generated provisional semantics; human domain review required","PROVISIONAL_AUTO_REVIEW_REQUIRED","DENY","0.5-draft"
"EDGE-TD-PEOPLE-SINGLE-POINT-003","TD-PEOPLE-SINGLE-POINT","TD-BASE-INVENTORY","REQUIRED","","","SL1","","Generated provisional semantics; human domain review required","PROVISIONAL_AUTO_REVIEW_REQUIRED","DENY","0.5-draft"
"EDGE-TD-PEOPLE-REST-001","TD-PEOPLE-REST","TD-BASE-SAFETY","REQUIRED","","","SL1","","Generated provisional semantics; human domain review required","PROVISIONAL_AUTO_REVIEW_REQUIRED","DENY","0.5-draft"
"EDGE-TD-PEOPLE-REST-002","TD-PEOPLE-REST","TD-BASE-SITE","REQUIRED","","","SL1","","Generated provisional semantics; human domain review required","PROVISIONAL_AUTO_REVIEW_REQUIRED","DENY","0.5-draft"
"EDGE-TD-PEOPLE-REST-003","TD-PEOPLE-REST","TD-BASE-INVENTORY","REQUIRED","","","SL1","","Generated provisional semantics; human domain review required","PROVISIONAL_AUTO_REVIEW_REQUIRED","DENY","0.5-draft"
"EDGE-TD-PEOPLE-ABSENCE-001","TD-PEOPLE-ABSENCE","TD-BASE-SAFETY","REQUIRED","","","SL1","","Generated provisional semantics; human domain review required","PROVISIONAL_AUTO_REVIEW_REQUIRED","DENY","0.5-draft"
"EDGE-TD-PEOPLE-ABSENCE-002","TD-PEOPLE-ABSENCE","TD-BASE-SITE","REQUIRED","","","SL1","","Generated provisional semantics; human domain review required","PROVISIONAL_AUTO_REVIEW_REQUIRED","DENY","0.5-draft"
"EDGE-TD-PEOPLE-ABSENCE-003","TD-PEOPLE-ABSENCE","TD-BASE-INVENTORY","REQUIRED","","","SL1","","Generated provisional semantics; human domain review required","PROVISIONAL_AUTO_REVIEW_REQUIRED","DENY","0.5-draft"
"EDGE-TD-PEOPLE-DEMOGRAPHY-001","TD-PEOPLE-DEMOGRAPHY","TD-BASE-SAFETY","REQUIRED","","","SL1","","Generated provisional semantics; human domain review required","PROVISIONAL_AUTO_REVIEW_REQUIRED","DENY","0.5-draft"
"EDGE-TD-PEOPLE-DEMOGRAPHY-002","TD-PEOPLE-DEMOGRAPHY","TD-BASE-SITE","REQUIRED","","","SL1","","Generated provisional semantics; human domain review required","PROVISIONAL_AUTO_REVIEW_REQUIRED","DENY","0.5-draft"
"EDGE-TD-PEOPLE-DEMOGRAPHY-003","TD-PEOPLE-DEMOGRAPHY","TD-BASE-INVENTORY","REQUIRED","","","SL1","","Generated provisional semantics; human domain review required","PROVISIONAL_AUTO_REVIEW_REQUIRED","DENY","0.5-draft"
"EDGE-TD-PEOPLE-001","TD-PEOPLE","TD-BASE","REQUIRED","","","SL3","","Generated provisional semantics; human domain review required","PROVISIONAL_AUTO_REVIEW_REQUIRED","DENY","0.5-draft"
"EDGE-TD-PEOPLE-002","TD-PEOPLE","TD-PEOPLE-PROFILE","REQUIRED","","","SL1","","Generated provisional semantics; human domain review required","PROVISIONAL_AUTO_REVIEW_REQUIRED","DENY","0.5-draft"
"EDGE-TD-PEOPLE-003","TD-PEOPLE","TD-PEOPLE-MEDICAL","REQUIRED","","","SL1","","Generated provisional semantics; human domain review required","PROVISIONAL_AUTO_REVIEW_REQUIRED","DENY","0.5-draft"
"EDGE-TD-PEOPLE-004","TD-PEOPLE","TD-PEOPLE-AGE-MASS","REQUIRED","","","SL1","","Generated provisional semantics; human domain review required","PROVISIONAL_AUTO_REVIEW_REQUIRED","DENY","0.5-draft"
"EDGE-TD-PEOPLE-005","TD-PEOPLE","TD-PEOPLE-PREGNANCY","CONDITIONAL","","","SL1","applicable_profile_site_or_qualified_role_required","Generated provisional semantics; human domain review required","PROVISIONAL_AUTO_REVIEW_REQUIRED","DENY","0.5-draft"
"EDGE-TD-PEOPLE-006","TD-PEOPLE","TD-PEOPLE-CHILD","REQUIRED","","","SL1","","Generated provisional semantics; human domain review required","PROVISIONAL_AUTO_REVIEW_REQUIRED","DENY","0.5-draft"
"EDGE-TD-PEOPLE-007","TD-PEOPLE","TD-PEOPLE-ELDER","REQUIRED","","","SL1","","Generated provisional semantics; human domain review required","PROVISIONAL_AUTO_REVIEW_REQUIRED","DENY","0.5-draft"
"EDGE-TD-PEOPLE-008","TD-PEOPLE","TD-PEOPLE-ACCESS","REQUIRED","","","SL1","","Generated provisional semantics; human domain review required","PROVISIONAL_AUTO_REVIEW_REQUIRED","DENY","0.5-draft"
"EDGE-TD-PEOPLE-009","TD-PEOPLE","TD-PEOPLE-LANGUAGE","REQUIRED","","","SL1","","Generated provisional semantics; human domain review required","PROVISIONAL_AUTO_REVIEW_REQUIRED","DENY","0.5-draft"
"EDGE-TD-PEOPLE-010","TD-PEOPLE","TD-PEOPLE-CARE-DEPS","REQUIRED","","","SL1","","Generated provisional semantics; human domain review required","PROVISIONAL_AUTO_REVIEW_REQUIRED","DENY","0.5-draft"
"EDGE-TD-PEOPLE-011","TD-PEOPLE","TD-PEOPLE-ANIMALS","REQUIRED","","","SL1","","Generated provisional semantics; human domain review required","PROVISIONAL_AUTO_REVIEW_REQUIRED","DENY","0.5-draft"
